article,best_topic,likelyhood,keywords
7712,6,0.18921610470906244,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7713,10,0.14009139009139007,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
7714,6,0.23710073710073712,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7715,1,0.40524744298329196,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7716,9,0.2751964085297418,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7717,5,0.36795702691656446,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7718,6,0.20817550505050503,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7719,2,0.24378924378924377,"government, plan, tax, make, add, reduce, industry, cut, time, state"
7720,9,0.22993088782562468,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7721,6,0.12481962481962483,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7722,6,0.3692480359147027,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7723,6,0.17205387205387207,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7724,6,0.18288144603934078,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7725,6,0.29969506384600725,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7726,3,0.1926619132501485,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7727,7,0.531053105310531,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
7728,6,0.2491582491582492,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7729,3,0.22210052330534258,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7730,4,0.20381025444316583,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7731,2,0.1694870785779877,"government, plan, tax, make, add, reduce, industry, cut, time, state"
7732,1,0.20173566652439895,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7733,5,0.18533910533910536,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7734,1,0.3022611905860637,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7735,9,0.20382933815769635,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7736,7,0.35130585130585124,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
7737,6,0.2584003298289013,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7738,6,0.16592895244580638,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7739,1,0.23670919723551304,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7740,0,0.1869627956584479,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7741,1,0.18977173307881967,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7742,3,0.12587412587412586,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7743,0,0.23114023114023116,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7744,5,0.2894602591572289,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7745,8,0.24878787878787875,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7746,8,0.14796109240553684,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7747,0,0.23869463869463875,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7748,8,0.28841207102076666,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7749,2,0.16483011937557396,"government, plan, tax, make, add, reduce, industry, cut, time, state"
7750,0,0.40659017358046495,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7751,1,0.10463121783876501,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7752,7,0.31757829871037413,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
7753,8,0.2879962414846135,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7754,5,0.2331890331890332,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7755,8,0.3910984848484849,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7756,9,0.19237012987012989,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7757,8,0.2021709633649932,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7758,3,0.10878010878010877,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7759,8,0.24720321494515038,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7760,3,0.12532734754956976,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7761,3,0.18208754208754208,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7762,8,0.13921028466483013,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7763,8,0.21477065739360823,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7764,8,0.13086084727875774,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7765,3,0.10873440285204988,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7766,8,0.24881728679197035,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7767,3,0.10664335664335663,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7768,3,0.14527089072543617,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7769,3,0.30792776247321707,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7770,3,0.1351698806244261,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7771,4,0.2274330607663941,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7772,3,0.3252525252525253,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7773,3,0.34305076077227975,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7774,6,0.2599149388623072,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7775,10,0.17469779764861731,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
7776,8,0.17020202020202022,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7777,3,0.41528925619834717,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7778,6,0.20163170163170166,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7779,3,0.11688311688311688,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7780,3,0.34175084175084175,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7781,6,0.15488215488215487,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7782,8,0.15941230486685032,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7783,3,0.14931129476584024,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7784,5,0.2765656565656566,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
7785,8,0.2572561053573712,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7786,8,0.20186715641261097,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7787,10,0.1590909090909091,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
7788,4,0.2644869750132908,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7789,8,0.32023685127133406,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7790,0,0.09090909090909093,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7791,1,0.2528039010797632,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7792,3,0.4468747626642364,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7793,3,0.21630094043887144,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7794,8,0.24911274911274908,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7795,3,0.2682670864489047,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7796,1,0.2481060606060606,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7797,2,0.32090420938004577,"government, plan, tax, make, add, reduce, industry, cut, time, state"
7798,3,0.15061327561327562,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7799,8,0.17880099698281515,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7800,3,0.1883116883116883,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7801,9,0.13474025974025972,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7802,8,0.24460824460824462,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7803,8,0.304853041695147,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7804,3,0.2687747035573123,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7805,3,0.10873440285204988,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7806,3,0.15395894428152496,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7807,9,0.156998556998557,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7808,10,0.12035610340695087,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
7809,3,0.3863075196408531,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7810,3,0.13355780022446687,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7811,1,0.1803977272727273,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7812,0,0.09090909090909093,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7813,4,0.18889930230136415,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7814,8,0.1787405303030303,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7815,3,0.11305361305361304,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7816,6,0.3088782562466773,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7817,8,0.1467904855001629,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
7818,6,0.1212121212121212,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7819,0,0.6493751070022257,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7820,10,0.24927849927849932,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
7821,6,0.12121212121212122,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7822,9,0.16722783389450055,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7823,3,0.3465319865319866,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7824,7,0.6314963102527869,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
7825,4,0.21952078928823113,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7826,10,0.2235008310957678,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
7827,6,0.17390775222100527,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7828,6,0.2867919703362741,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7829,3,0.1850079744816587,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7830,10,0.27821067821067824,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
7831,2,0.2845117845117845,"government, plan, tax, make, add, reduce, industry, cut, time, state"
7832,6,0.2716253443526171,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
7833,1,0.2914570809307651,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7834,9,0.22870496004824367,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
7835,4,0.2316997131811947,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7836,4,0.13913785744771665,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
7837,3,0.104631217838765,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7838,1,0.26761591821832786,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
7839,3,0.18250299606231815,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
7840,0,0.26118326118326124,"trade, official, japanese, import, foreign, make, action, country, open, bill"
7841,9,0.17669654289372602,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
